,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,underground,price_per_meter
9874,Москва,2,20,2,47.3,10998570,2025,11.9,21.8,Москва,Бунинская аллея,232527
9875,Москва,5,23,2,57.8,10983340,2026,25.5,16.8,Москва,Филатов Луг,190023
9877,Москва,6,9,3,70.5,12917010,2025,34.9,11.6,Москва,Бунинская аллея,183220
9878,Москва,2,14,3,89.71,13390294,2025,51.0,6.0,Москва,Щербинка,149261
9883,Москва,12,21,1,23.7,9500000,2024,6.0,10.0,Южное Бутово,Бунинская аллея,400843
9887,Москва,9,21,1,20.0,9590000,2023,14.0,6.0,Текстильщики,Новохохловская,479500
9888,Москва,25,33,1,20.1,9590000,2023,9.9,5.1,Метрогородок,Бульвар Рокоссовского,477114
9890,Москва,19,19,1,21.4,9700000,2022,11.0,5.5,Тимирязевский,Лихоборы,453271
9891,Москва,29,33,1,20.0,9650000,2023,10.0,5.0,Очаково-Матвеевское,Озёрная,482500
9893,Москва,14,17,1,25.0,9650000,2019,13.0,12.0,Люблино,Люблино,386000
9895,Москва,3,26,1,20.0,9750000,2021,12.0,3.0,Дмитровский,Лианозово,487500
9897,Москва,3,33,1,19.9,9800000,2023,9.9,5.1,Очаково-Матвеевское,Озёрная,492462
9898,Москва,20,25,1,20.1,9800000,2023,9.9,5.0,Царицыно,Кантемировская,487562
9899,Москва,6,16,1,20.0,9800000,2021,10.0,5.0,Москва,Филатов Луг,490000
9900,Москва,3,24,1,33.1,10468139,2027,21.2,5.3,Солнцево,Солнцево,316257
9901,Москва,8,15,1,49.35,10477700,2025,10.5,21.5,Молжаниновский,Новоподрезково,212314
9902,Москва,7,28,1,34.5,10453500,2024,23.9,10.6,Отрадное,Отрадное,303000
9903,Москва,9,30,1,30.3,10492118,2026,11.4,9.1,Южное Бутово,Бунинская аллея,346274
9904,Москва,10,16,1,37.7,10543053,2025,13.4,12.3,Москва,Бунинская аллея,279656
9905,Москва,2,17,1,35.9,10542250,2025,10.4,18.2,Люблино,Братиславская,293655
9906,Москва,2,15,3,61.98,13629402,2025,40.4,5.7,Москва,Румянцево,219900
9907,Москва,5,9,3,70.4,13688858,2026,34.9,12.9,Москва,Толстопальцево,194444
9908,Москва,1,8,2,59.6,11288089,2025,37.9,6.9,Москва,Рассказовка,189397
9909,Москва,3,17,2,51.71,11227457,2025,20.6,18.8,Москва,Филатов Луг,217123
9911,Москва,14,18,2,49.5,11252662,2025,24.3,10.7,Москва,Новомосковская,227326
9912,Москва,5,9,2,56.0,11363519,2026,26.6,16.8,Москва,Филатов Луг,202919
9913,Москва,11,12,3,73.1,13638000,2026,40.0,15.1,Москва,Кедровая,186566
9914,Москва,8,9,3,63.2,13561772,2025,37.0,10.4,Москва,Бунинская аллея,214585
9917,Москва,15,16,4,101.6,60445264,2024,90.0,11.6,Даниловский,Автозаводская,594933
9918,Москва,5,19,3,66.2,14378640,2026,40.0,8.0,Москва,Москва,217200
9919,Москва,10,23,3,70.1,14315682,2026,30.0,19.3,Москва,Филатов Луг,204218
9920,Москва,8,13,3,70.7,14634633,2025,34.5,12.2,Москва,Новомосковская,206996
9921,Москва,1,15,2,53.72,11573276,2025,27.4,8.3,Москва,Солнцево,215437
9922,Москва,3,13,2,54.3,11580464,2024,25.6,13.3,Москва,Щербинка,213268
9923,Москва,3,12,2,45.3,11609000,2026,25.9,7.4,Москва,Кедровая,256269
9924,Москва,1,15,2,53.0,11578433,2025,35.8,5.2,Молжаниновский,Новоподрезково,218461
9925,Москва,2,12,2,47.9,11772910,2026,15.3,23.1,Москва,Прокшино,245781
9926,Москва,13,15,3,75.6,14357205,2025,38.4,20.7,Москва,Новомосковская,189910
9927,Москва,14,15,3,75.4,14398445,2025,38.4,20.6,Москва,Новомосковская,190960
9929,Москва,2,17,4,117.3,66333150,2024,64.7,9.5,Раменки,Ломоносовский проспект,565500
9931,Москва,3,9,4,129.7,66608642,2024,68.3,13.6,Даниловский,Технопарк,513559
9934,Москва,13,18,3,74.5,15000000,2019,50.0,10.0,Москва,Бунинская аллея,201342
9935,Москва,3,13,2,51.4,11890568,2025,26.2,13.8,Москва,Новомосковская,231334
9937,Москва,8,8,2,54.5,11897484,2025,26.2,13.3,Москва,Рассказовка,218302
9938,Москва,1,7,2,57.41,11800004,2025,28.7,13.9,Москва,Рассказовка,205539
9939,Москва,3,9,2,53.88,11982682,2025,26.2,13.3,Москва,Силикатная,222395
9941,Москва,13,13,4,103.9,72443965,2025,44.3,29.7,Басманный,Электрозаводская,697247
9942,Москва,3,15,4,131.9,74578750,2022,77.4,18.9,Раменки,Раменки,565418
9943,Клин,5,5,2,42.3,4450000,1966,36.3,6.0,Клин,Клин,105200
9944,Клин,4,9,1,32.4,3400000,1975,18.0,6.5,Клин,Клин,104938
9945,Клин,1,5,3,58.0,8600000,1964,48.0,7.0,Клин,Клин,148275
9946,Клин,2,3,3,76.0,6150000,1952,55.0,9.0,Клин,Клин,80921
9947,Клин,4,5,2,42.6,4750000,1963,28.0,6.0,Клин,Клин,111502
9949,Клин,1,5,2,45.4,4300000,1968,29.8,6.0,Клин,Клин,94713
9950,Клин,2,5,2,42.1,5400000,1971,22.8,6.5,Клин,Клин,128266
9951,Клин,1,5,2,43.0,4300000,1968,30.0,6.5,Клин,Клин,100000
9952,Клин,4,5,2,44.4,4400000,1960,30.0,6.0,Клин,Клин,99099
9953,Клин,2,5,2,46.0,4349000,1960,40.0,6.0,Клин,Клин,94543
9955,Клин,2,4,3,65.0,6300000,2012,50.0,10.0,Клин,Клин,96923
9957,Клин,2,5,3,67.6,7500000,1997,45.0,6.0,Клин,Клин,110946
9959,Клин,5,5,2,50.6,5000000,1997,30.6,7.0,Клин,Клин,98814
9960,Клин,5,9,3,59.8,6500000,1974,52.8,7.0,Клин,Клин,108695
9962,Клин,1,9,1,48.0,5900000,2019,22.0,12.0,Клин,Клин,122916
9964,Клин,4,4,1,47.0,5950000,2008,20.0,11.0,Клин,Клин,126595
9965,Клин,7,9,1,30.1,5200000,2016,15.0,10.0,Клин,Клин,172757
9968,Клин,3,9,1,37.9,5470000,2015,18.0,8.0,Клин,Клин,144327
9972,Клин,4,5,1,30.5,3800000,1974,18.0,6.0,Клин,Клин,124590
9973,Клин,2,6,1,32.5,3490000,1962,19.0,6.0,Клин,Клин,107384
9974,Клин,8,9,2,49.0,5249999,1978,41.0,8.0,Клин,Клин,107142
9976,Клин,2,9,1,40.0,6150000,2017,18.0,10.0,Клин,Клин,153750
9978,Клин,3,4,3,58.2,5990000,1962,45.0,6.0,Клин,Клин,102920
9980,Клин,1,5,3,60.0,8500000,1979,42.0,8.0,Клин,Клин,141666
9983,Клин,6,9,1,30.7,4300000,2018,16.0,7.0,Клин,Клин,140065
9984,Клин,4,9,1,27.4,4500000,2023,15.0,7.0,Клин,Клин,164233
9986,Клин,5,5,1,40.0,4700000,1983,20.0,8.0,Клин,Клин,117500
9987,Клин,9,9,1,32.4,3850000,1979,18.0,6.5,Клин,Клин,118827
9988,Москва,5,38,1,39.8,20500000,2024,15.7,9.7,Останкинский,Улица Сергея Эйзенштейна,515075
9989,Москва,4,4,1,20.0,7700000,1935,13.0,3.0,Даниловский,Тульская,385000
9991,Москва,4,17,2,88.1,51098000,2024,45.1,2.3,Гагаринский,Ленинский проспект,580000
9992,Москва,9,21,3,117.0,115000000,2023,107.0,10.0,Пресненский,Улица 1905 года,982905
9993,Москва,4,7,3,142.2,49900000,1999,81.0,12.2,Таганский,Курская,350914
9996,Москва,14,36,3,96.0,56000000,2018,33.0,40.0,Хорошево-Мневники,Шелепиха,583333
9998,Москва,9,38,3,70.0,32000000,2010,60.0,10.0,Хорошевский,Беговая,457142
9999,Москва,2,49,3,96.5,42189800,2025,39.5,28.3,Раменки,Мичуринский проспект,437200
10000,Москва,15,28,2,64.5,49000000,2022,37.0,19.0,Раменки,Раменки,759689
10001,Москва,2,9,2,45.0,15200000,1968,28.0,7.0,Очаково-Матвеевское,Матвеевская,337777
10003,Москва,8,19,2,64.0,29800000,2016,30.0,9.5,Богородское,Белокаменная,465625
10004,Москва,2,16,2,85.4,63196000,2026,29.4,21.9,Раменки,Мичуринский проспект,740000
10005,Москва,36,67,3,96.4,105000000,2023,76.9,14.5,Пресненский,Москва-Сити,1089211
10007,Москва,4,46,3,90.2,64106527,2026,45.7,21.8,Дорогомилово,Фили,710715
10008,Москва,6,17,3,73.6,24500000,1992,46.1,10.2,Богородское,Преображенская площадь,332880
10009,Москва,14,22,3,84.0,45000000,2020,40.0,11.0,Свиблово,Ботанический сад,535714
10010,Москва,9,14,3,127.9,95797100,2026,42.7,35.3,Раменки,Мичуринский проспект,749000
10012,Москва,2,7,4,190.2,125000000,1912,110.0,20.0,Якиманка,Третьяковская,657202
10013,Москва,4,19,4,255.5,127750000,2024,64.8,13.2,Красносельский,Красные ворота,500000
10014,Москва,7,15,4,169.2,77000000,1999,152.79999999999998,16.4,Мещанский,Сухаревская,455082
10017,Москва,6,6,3,135.0,76900000,1933,90.0,10.0,Красносельский,Красные ворота,569629
10019,Клин,3,5,1,37.1,5700000,1990,25.0,8.0,Клин,Клин,153638
10022,Клин,3,5,1,30.7,3850000,1963,24.7,6.0,Клин,Клин,125407
10024,Клин,4,9,3,67.8,6350000,1991,54.8,8.0,Клин,Клин,93657
10025,Клин,5,5,2,44.3,4550000,1964,30.0,6.0,Клин,Клин,102708
10026,Клин,1,5,1,28.0,4400000,2016,15.0,7.2,Клин,Клин,157142
10029,Клин,4,6,1,43.0,4900000,1957,18.0,12.0,Клин,Клин,113953
10031,Клин,1,5,2,47.3,5500000,1983,30.0,7.0,Клин,Клин,116279
10032,Клин,5,5,1,30.0,4800000,1970,15.0,6.0,Клин,Клин,160000
10035,Клин,9,9,1,39.9,5400000,2017,18.0,11.0,Клин,Клин,135338
10037,Клин,4,9,2,47.6,5400000,1969,29.4,7.0,Клин,Клин,113445
10038,Клин,3,5,2,42.9,4350000,1964,30.0,6.0,Клин,Клин,101398
10039,Клин,8,10,3,85.0,8600000,2021,73.0,12.0,Клин,Клин,101176
10040,Клин,4,9,1,32.4,3850000,1977,18.0,6.5,Клин,Клин,118827
10043,Клин,5,5,3,60.7,4949999,1982,41.9,5.0,Клин,Клин,81548
10046,Клин,5,5,2,43.5,4700000,1965,29.6,5.4,Клин,Клин,108045
10051,Клин,9,9,1,37.0,4800000,1987,26.0,9.0,Клин,Клин,129729
10053,Клин,4,4,2,58.2,7000000,1959,49.800000000000004,8.4,Клин,Клин,120274
10054,Клин,3,5,1,30.7,4000000,1963,18.0,6.5,Клин,Клин,130293
10059,Клин,2,15,2,122.5,11990000,1990,52.5,8.0,Клин,Клин,97877
10061,Москва,11,12,1,61.3,38000000,2019,51.3,10.0,Тверской,Маяковская,619902
10066,Москва,11,20,1,44.0,22490000,2022,32.0,7.0,Левобережный,Беломорская,511136
10067,Москва,4,27,1,46.32,32198000,2027,23.7,17.6,Крылатское,Молодёжная,695120
10068,Москва,15,30,3,74.9,26936362,2025,41.3,14.2,Чертаново Южное,Аннино,359631
10073,Москва,9,14,3,102.0,133500000,2022,71.0,15.0,Хамовники,Спортивная,1308823
10076,Москва,2,23,2,61.0,31127000,2026,26.4,17.2,Ростокино,Ботанический сад,510278
10078,Москва,8,37,2,48.2,29000000,2023,37.1,5.0,Беговой,Белорусская,601659
10079,Москва,18,79,2,71.8,48000000,2019,40.0,20.0,Пресненский,Москва-Сити,668523
10081,Москва,4,27,3,88.68,59872000,2027,52.2,22.4,Крылатское,Молодёжная,675146
10083,Москва,2,10,3,71.9,28565870,2026,41.3,10.6,Москва,Серебряный Бор,397299
10085,Москва,2,19,3,99.0,53000000,2018,92.0,7.0,Хорошево-Мневники,Шелепиха,535353
10086,Москва,6,33,3,97.7,36990000,2021,51.0,17.0,Рязанский,Плющево,378607
10087,Москва,2,23,3,84.6,39369800,2025,60.89999999999999,23.7,Ростокино,Ботанический сад,465364
10089,Москва,1,10,3,125.4,50000000,1983,62.0,15.0,Мещанский,Достоевская,398724
10091,Москва,7,7,4,283.4,500000000,2018,103.0,10.0,Пресненский,Белорусская,1764290
10094,Москва,6,9,4,160.0,110000000,1911,138.0,22.0,Хамовники,Боровицкая,687500
10098,Клин,1,4,3,55.2,5700000,1962,40.0,6.0,Клин,Клин,103260
10099,Клин,3,5,3,57.3,6980000,1966,43.4,5.5,Клин,Клин,121815
10100,Клин,8,9,2,43.3,5400000,2023,36.3,7.0,Клин,Клин,124711
10102,Клин,2,5,3,60.0,7700000,1966,40.0,6.0,Клин,Клин,128333
10103,Клин,2,4,2,70.5,9800000,1957,37.0,14.7,Клин,Клин,139007
10106,Клин,1,3,3,76.0,8500000,2011,45.0,8.0,Клин,Клин,111842
10107,Клин,1,5,3,67.0,8000000,1970,57.0,5.0,Клин,Клин,119402
10113,Клин,1,10,1,43.0,6399000,2021,21.7,8.8,Клин,Клин,148813
10114,Клин,1,4,2,43.7,4200000,1962,30.0,6.0,Клин,Клин,96109
10117,Клин,3,4,2,44.2,5500000,1961,29.0,5.0,Клин,Клин,124434
10119,Клин,5,5,2,50.0,5000000,1995,34.0,9.0,Клин,Клин,100000
10121,Клин,4,5,2,48.0,5599999,1982,27.0,8.0,Клин-5 городок,Клин,116666
10125,Клин,6,9,2,49.1,5500000,1984,42.1,7.0,Клин,Клин,112016
10126,Клин,8,10,1,40.0,5100000,2008,18.0,10.0,Клин,Клин,127500
10127,Клин,1,9,1,48.0,5900000,2019,22.0,12.0,Клин,Клин,122916
10128,Клин,9,9,3,60.1,8600000,1984,37.0,8.0,Клин,Клин,143094
10129,Клин,3,5,2,45.0,5800000,1964,30.0,6.0,Клин,Клин,128888
10131,Клин,2,5,2,44.2,6450000,1967,33.2,6.0,Клин,Клин,145927
10132,Клин,5,5,2,47.0,5100000,1977,30.0,7.0,Клин,Клин,108510
10133,Клин,6,9,1,31.5,3900000,1974,18.0,6.0,Клин,Клин,123809
10134,Клин,8,9,2,49.2,5400000,1982,27.0,7.0,Клин,Клин,109756
10135,Клин,1,9,1,34.6,4200000,1994,26.6,8.0,Клин,Клин,121387
10137,Клин,1,5,2,41.3,4200000,1967,28.0,6.0,Клин,Клин,101694
10138,Клин,3,4,2,44.0,4400000,1962,28.0,6.0,Клин,Клин,100000
10139,Клин,3,5,2,45.0,5350000,1973,31.0,6.0,Клин,Клин,118888
10141,Клин,1,5,3,48.0,5900000,2019,30.0,7.0,Клин,Клин,122916
10144,Клин,1,1,2,58.6,8000000,1958,38.3,14.3,Клин,Клин,136518
10145,Клин,4,9,3,59.7,5800000,1978,44.0,7.5,Клин,Клин,97152
10148,Москва,8,9,3,61.0,27000000,1968,54.0,7.0,Аэропорт,Сокол,442622
10150,Москва,4,8,1,43.1,15000000,1964,17.0,14.0,Раменки,Ломоносовский проспект,348027
10152,Москва,25,31,3,73.91,29700000,2022,41.9,27.0,Раменки,Аминьевская,401840
10154,Москва,10,34,3,84.0,75000000,2023,74.0,10.0,Дорогомилово,Поклонная,892857
10155,Москва,10,33,3,113.9,47000000,2007,71.0,10.0,Тропарево-Никулино,Юго-Западная,412642
10157,Москва,3,11,3,125.9,208163060,2026,42.4,34.2,Хамовники,Спортивная,1653400
10159,Москва,13,33,2,40.0,17900000,2023,30.0,10.0,Метрогородок,Бульвар Рокоссовского,447500
10160,Москва,11,23,2,44.1,21442875,2025,25.8,18.3,Очаково-Матвеевское,Озёрная,486232
10162,Москва,7,8,2,51.9,10100000,2023,33.0,16.9,Москва,Силикатная,194605
